|bankid|bankname|bankaddress|bankphone|bankdesc|bankurl|searchurl|dtype
48|1183|Carle Clinic Association|611 West Park Street Urbana, IL 61801 USA|(217) 383 3311|Sperm donations were accepted from the university's medical and veterinary students in the early 1980's.|http://www.carle.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1183&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
49|65167|Carolina Center for Fertility|Columbia, SC USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65167&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
50|108|Center for Assisted Reproduction (TX)|Bedford, TX USA||Dr.Doody|http://www.embryo.net|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=108&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
51|847|Center for Human Reproduction - Illinois|2825 North Halsted Street Chicago, IL 60657 USA|||http://www.centerforhumanreprod.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=847&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
52|103|Center for Human Reproduction-NY (CHR)|21 E. 69th St. New York, NY 10021 USA|212-994-4400|"Also known as ""CHR"". Moved from 5th Ave. & 58th St."|http://WWW.CENTERFORHUMANREPROD.COM|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=103&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
53|453|Center for Reproductive Endocrinology (NJ)|University of Medicine and Dentistry, 100 Bergen St., F342 Newark, NJ 07103 USA|201-456-6029|Dr. Cecilia Schmidt, between June, 1986, and December, 1987.  Other staff members included Janet Parisella.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=453&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
54|483|Center for Reproductive Medicine of New Mexico|201 Cedar SE Albuquerque, NM 87117 USA|505-247-3333||http://www.infertility-ivf.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=483&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
55|9|Center for Reproductive Medicine, MN|2800 Chicago Ave., South, Suite 300 Minneapolis, MN 55407 USA|612-863-5390|Abbott Northwestern Hospital, (Minneapolis, Minnesota). Some of these donor numbers are the same as the University of Utah's donor numbers (University of Utah and  this place had some sort of sharing agreement). Center for Reproductive Medicine also used CLI.|http://www.ivfminnesota.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=9&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
56|908|Center for Reproductive Medicine, Wichita|2903 E. Central Wichita, KS 67214 USA|316-687-2112|||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=908&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
57|917|Center for Women's Reproductive Care (Columbia)|1790 Broadway New York, NY 10019 USA|646 756 8282|Columbia University||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=917&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
58|1112|Center of Human Fertility in Mexico, S.A. DE C.V.|Tuxpan # 6 - 401 Colonia Roma 06760 MEX||Mexican spelling: Centro de Fertilidad Humana en Mexico, S.A. DE C.V.  Founded in 1995, by the alliance of Fertility Center of California (San Diego) and Reprolab Inc. (New York). These facilities do share some donors. PRS (Pacific Reproductive Services located in California) also shares some donors with this facility.|http://www.centrodefertilidad.com/index_eng.html|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1112&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
59|129|Center of Reproductive Medicine, TX|450 Medical Center Blvd., #202 Webster, TX 78750 USA|281-332-0073||http://www.infertilitytexas.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=129&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
60|476|Centre Hospitalier de l'Université de Sherbrooke|3001, 12e Avenue Nord Sherbrooke, QC J1H 5N4 CAN|(819) 346-1110||http://www.chus.qc.ca/Fr/index.htm|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=476&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
61|65080|Charlotte Street Pregnancy Advisory Service (PAS)|Charlotte Street London, GBR||Ceased providing donor insemination services in the mid 1990s||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65080&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
62|614|Chicago Cryogenics|Chicago, IL USA||Located off Michigan Ave-near Ohio street||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=614&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
63|1231|Children's Hospital, San Francisco|3700 California Street San Francisco, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1231&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
64|75|Churchill Hospital, UK|Oxford, GBR||Tenovus Wing.Please list as much identifying information as possible, as donor numbers may not be enough. http://www.donorconceivedregister.org.uk/||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=75&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
65|65130|City Fertility Centre Brisbane|Level 8 Brisbane Private Hospital 259 Wickham Terrace Spring Hill Queensland Brisbane , 4000 AUS|1800 123483|There are several City clinics, each with different donors.  Bribane City is the original, largest.|http://www.cityfertility.com.au|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65130&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
66|432|Cleveland Clinic Foundation|Cleveland, OH USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=432&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
67|89|Clinic in Brisbane, Queensland|Brisbane, AUS||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=89&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
68|781|CNY Fertility Center (NY)|Syracuse, Albany, and Rochester, NY USA||Central New York Fertility. Dr. Robert Kiltz, Dr. Michael Grossman, Dr. Stephen Cohen, Dr. Lana Cain. Syracuse location:195 Intrepid Lane, Syracuse, NY 13205.  800.539.9870 (toll free) or315.469.8700.Albany location: 38A Old Sparrowbush Road, Latham, NY 12110. 866.375.4589 (toll free) or518.690.0700.Rochester location:  2244 East Avenue, Rochester, NY 14610.585.244.1280.|http://cnyfertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=781&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
69|10|Colorado Center for Reproductive Medicine|10290 Ridgegate Circle Lone Tree, CO 80124-5331 USA|303-788-8300|9/16Hi to all our Colorado Center For Reproductive Medicine (CCRM) recipient families and donors who are posted on the Donor Sibling Registry,I noticed that 18 of the 33 postings on the Donor Sibling Registry by families and donors who have used CCRM in Colorado have not posted with donor numbers. While connecting can still occur, posting with a donor number makes it a lot easer and more likely to happen.I called CCRM today and they assured me that they would have no problem giving recipient parents, donor conceived people over 18, and donors their donor numbers.  Recipient families and donors have a right to know their own donor numbers, as they have the choice to make mutual consent contact on the DSR- no matter what type of donor you used, and no matter what kind of paperwork you signed.This is great news for all of you who posted without knowing your donor number, and who wish to make mutual consent contact on the Donor Sibling Registry.So give them a call: (303) 586-3407, get your donor number, and then update your DSR posting.Good luck!~Wendy|http://www.colocrm.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=10&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
70|802|Colorado Reproductive Endrocrinology|4600 East Hale Pkwy., Suite 350 Denver, CO 80220 USA|303-321-7115|Main clinic and laboratory: Denver, CO:  Denver Rose Medical Center,Wolf Surgery Building,4600 East Hale Parkway, Suite 350,Denver, Colorado 80220.Satellite office- Parker, CO: Parker Adventist Hospital,9397 Crown Crest Blvd., Suite 100,Parker, Colorado 80138.|http://www.coloradofertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=802&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
71|106|Columbia Hospital for Women (DC)|DC USA||This was within the Hospital, i dont think it was a seprate clinic. This was in 1984 and 1987, Drs. Falk and Rifka. Closed in May 2002|http://www.nlm.nih.gov/hmd/medtour/columbia.html|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=106&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
72|266|Columbia University Medical Center (Sloane)|New York City, NY 10032 USA||Previously called Sloane Hospital for Women before joining Columbia Universtity Medical center. Was NEW YORK HOSPITAL, now known as Columbia Presbyterian Hospital. See entries under Presbyterian Hospital and Sloane Hospital too.|http://www.cumc.columbia.edu/dept/obgyn/services/infertility/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=266&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
73|65344|Columbus OB GYN|Multiple locations today but it was the Upper Arligton, OH office and the time Columbus, OH 43222 USA|6144342400||http://columbusobgyn.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65344&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
74|100|Concept Fertility Centre|Bagot Road, Subiaco Western Australia, AUS||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=100&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
75|863|Conceptia Clinic Hotel dieu Pavilion|Moncton, NB CAN||Georges L. Dumont Hospital||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=863&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
76|193|Conceptions Reproductive Associates|4600 Hale Parkway Denver, CO 80220 USA|303-399-6515|Locations in Littleton, Denver, Lafayette, and Sky Ridge. Some of these sperm donors are also California Cryobank or Cryogam Colorado donor numbers.|http://www.conceptionsrepro.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=193&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
77|263|Contra Costa OBGYN & Infertility|240 La Casa Via Ste 100 Walnut Creek, CA 94598 USA|(925) 932-2565|Used to be on N. Main St. W.C., run by drs. Kronick and Weinstein||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=263&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
78|169|Cooper Centre for IVF|8002 E. Greentree Commons Marlton, NJ 08053 USA|(856) 751-5575|Fairfax Cryobank states that this is an affiliate of theirs on their website in early 2007, it may have been before that year too.|http://www.ccivf.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=169&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
79|1306|Copenhagen Fertility Center (Nordica Clinic)|Copenhagen, DNK||Copenhagen Fertility Center was former called Nordica Clinic based in Copenhagen Denmark||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1306&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
80|334|Cornell University/The NY Hospital|515 East 71th Street New York, NY 10021 USA|212-746-3173|The Center for Reproductive Medicine & Infertility. Also was known as Weil Medical College of Cornell University, (formerly, The New York Hospital of Cornell University). Check Fairfax Cryobank and California Cryobank for matches, as donors may have originated from there.|http://www.ivf.org|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=334&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
81|164|Cotswold Womens Centre Southmead Hospital Westbury|Westbury on Trym Bristol, GBR||Please list as much identifying information as possible, as donor numbers may not be enough. Also, visit http://www.ukdonorlink.org.uk/||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=164&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
82|170|CReATe Fertility Centre|700 Bay St., Suite 1100 Toronto, ON M5G 1N8 CAN|416 323 7727|Dr. Clifford Librach - Medical DirectorOther Doctors: Dr. Ari Baratz, Dr. Prati Sharma, Dr. Karen Glass|http://www.createivf.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=170&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
83|736|Crozer Chester Medical Center (PA)|1 Medical Center Blvd upland, PA 19013 USA|610-447-2000|||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=736&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
